id,image_url,imdb_rating,ant_tracker_half,ant_tracker_6,ant_tracker_4,imdb_votes,number_in_season,number_in_series,original_air_date,original_air_year,production_code,season,title,us_viewers_in_millions,video_url,views
210,http://static-media.fxx.com/img/FX_Networks_-_FXX/674/475/Simpsons_10_07.jpg,8,7.797186887,9.671969806,8.06402407,909,7,210,1998-11-22,1998,AABF03,10,"Lisa Gets an ""A""",8,http://www.simpsonsworld.com/video/473152579638,50013
211,http://static-media.fxx.com/img/FX_Networks_-_FXX/679/855/Simpsons_10_08.jpg,7.3,7.548593444,9.577478606,8.014348931,863,8,211,1998-12-06,1998,AABF04,10,"Homer Simpson in: ""Kidney Trouble""",7.2,http://www.simpsonsworld.com/video/473158211896,50300
212,http://static-media.fxx.com/img/FX_Networks_-_FXX/685/211/Simpsons_10_09.jpg,8.2,7.874296722,9.683635524,8.047557334,975,9,212,1998-12-20,1998,AABF05,10,Mayored to the Mob,8.5,http://www.simpsonsworld.com/video/473163843671,56762
213,http://static-media.fxx.com/img/FX_Networks_-_FXX/638/839/Simpsons_10_10.jpg,7.8,7.837148361,9.728755495,8.083400681,928,10,213,1999-01-10,1999,AABF06,10,Viva Ned Flanders,11.5,http://www.simpsonsworld.com/video/473115203586,56561
214,http://static-media.fxx.com/img/FX_Networks_-_FXX/677/402/Simpsons_10_11.jpg,7.7,7.76857418,9.721540387,8.094130466,834,11,214,1999-01-17,1999,AABF07,10,Wild Barts Can't Be Broken,8.8,http://www.simpsonsworld.com/video/473155651508,57693
215,http://static-media.fxx.com/img/FX_Networks_-_FXX/655/431/Simpsons_10_12.jpg,6.9,7.33428709,9.500067777,7.987686075,880,12,215,1999-01-31,1999,AABF08,10,"Sunday, Cruddy Sunday",11.5,http://www.simpsonsworld.com/video/473132611959,50051
216,http://static-media.fxx.com/img/FX_Networks_-_FXX/663/239/Simpsons_10_13.jpg,7.7,7.517143545,9.458612439,7.92438065,882,13,216,1999-02-07,1999,AABF09,10,Homer to the Max,8.3,http://www.simpsonsworld.com/video/473140803870,55726
217,http://static-media.fxx.com/img/FX_Networks_-_FXX/629/55/Simpsons_10_15.jpg,7.3,7.408571773,9.37945335,7.859478935,815,14,217,1999-02-14,1999,AABF11,10,I'm with Cupid,7.7,http://www.simpsonsworld.com/video/473104963819,46822
218,http://static-media.fxx.com/img/FX_Networks_-_FXX/622/223/Simpsons_10_14.jpg,7.3,7.354285886,9.304814953,7.79619905,831,15,218,1999-02-21,1999,AABF10,10,"Marge Simpson in: ""Screaming Yellow Honkers""",8.6,http://www.simpsonsworld.com/video/473097795997,52778
219,http://static-media.fxx.com/img/FX_Networks_-_FXX/617/843/Simpsons_10_16.jpg,7.5,7.427142943,9.296460443,7.766709842,795,16,219,1999-02-28,1999,AABF12,10,Make Room for Lisa,7.6,http://www.simpsonsworld.com/video/473093187636,53449
220,http://static-media.fxx.com/img/FX_Networks_-_FXX/619/795/Simpsons_10_17.jpg,7.6,7.513571472,9.334662002,7.774014938,843,17,220,1999-03-28,1999,AABF13,10,Maximum Homerdrive,15.5,http://www.simpsonsworld.com/video/473095235738,54195
221,http://static-media.fxx.com/img/FX_Networks_-_FXX/100/486/Simpsons_10_18.jpg,7.3,7.406785736,9.304190069,7.76170101,851,18,221,1999-04-04,1999,AABF14,10,Simpsons Bible Stories,12.2,http://www.simpsonsworld.com/video/299678275566,47155
222,http://static-media.fxx.com/img/FX_Networks_-_FXX/140/267/Simpsons_10_19.jpg,7.6,7.503392868,9.334210475,7.771785641,831,19,222,1999-04-11,1999,AABF15,10,Mom and Pop Art,8.5,http://www.simpsonsworld.com/video/310457411688,47851
223,http://static-media.fxx.com/img/FX_Networks_-_FXX/558/439/Simpsons_10_20.jpg,7.3,7.401696434,9.301374502,7.759401508,779,20,223,1999-04-25,1999,AABF16,10,"The Old Man and the ""C"" Student",6.9,http://www.simpsonsworld.com/video/279757379586,47550
224,http://static-media.fxx.com/img/FX_Networks_-_FXX/111/463/Simpsons_10_21.jpg,7.2,7.300848217,9.23124881,7.719385008,789,21,224,1999-05-02,1999,AABF17,10,Monty Can't Buy Me Love,7.26,http://www.simpsonsworld.com/video/310427203648,44242
225,http://static-media.fxx.com/img/FX_Networks_-_FXX/813/919/Simpsons_10_22.jpg,7.3,7.300424108,9.18896134,7.682234673,804,22,225,1999-05-09,1999,AABF18,10,They Saved Lisa's Brain,6.8,http://www.simpsonsworld.com/video/306868803826,47951
226,http://static-media.fxx.com/img/FX_Networks_-_FXX/845/151/Simpsons_10_23.jpg,7.9,7.600212054,9.313482831,7.729635285,964,23,226,1999-05-16,1999,AABF20,10,Thirty Minutes over Tokyo,8,http://www.simpsonsworld.com/video/306901571847,55947
227,http://static-media.fxx.com/img/FX_Networks_-_FXX/849/555/Simpsons_11_04.jpg,7.3,7.450106027,9.313142712,7.74842547,917,1,227,1999-09-26,1999,AABF23,11,Beyond Blunderdome,8.1,http://www.simpsonsworld.com/video/306906179700,34394
228,http://static-media.fxx.com/img/FX_Networks_-_FXX/37/271/Simpsons_11_03.jpg,7.5,7.475053014,9.325412134,7.762076255,776,2,228,1999-10-03,1999,AABF22,11,Brother's Little Helper,7.1,http://www.simpsonsworld.com/video/302833219678,44172
229,http://static-media.fxx.com/img/FX_Networks_-_FXX/854/935/Simpsons_11_02__034371.jpg,7.5,7.487526507,9.339010534,7.774335769,797,3,229,1999-10-24,1999,AABF21,11,Guess Who's Coming to Criticize Dinner?,6.7,http://www.simpsonsworld.com/video/306911811691,46141
230,http://static-media.fxx.com/img/FX_Networks_-_FXX/727/407/Simpsons_11_05__484493.jpg,7.7,7.593763253,9.400287947,7.809878281,876,4,230,1999-10-31,1999,BABF01,11,Treehouse of Horror X,8.7,http://www.simpsonsworld.com/video/307851843709,47980
231,http://static-media.fxx.com/img/FX_Networks_-_FXX/50/959/Simpsons_11_01.jpg,7.6,7.596881627,9.438613582,7.843258103,817,5,231,1999-11-07,1999,AABF19,11,E-I-E-I-(Annoyed Grunt),8.4,http://www.simpsonsworld.com/video/302847555697,51431
232,http://static-media.fxx.com/img/FX_Networks_-_FXX/532/499/Simpsons_11_06.jpg,7.3,7.448440813,9.387388556,7.830997519,759,6,232,1999-11-14,1999,BABF02,11,"Hello Gutter, Hello Fadder",9.2,http://www.simpsonsworld.com/video/294762563857,44615
233,http://static-media.fxx.com/img/FX_Networks_-_FXX/862/743/Simpsons_11_07.jpg,7.1,7.274220407,9.269543337,7.767170676,747,7,233,1999-11-21,1999,BABF03,11,Eight Misbehavin',9.2,http://www.simpsonsworld.com/video/306920003903,40465
234,http://static-media.fxx.com/img/FX_Networks_-_FXX/950/1010/Simpsons_11_09.jpg,7.1,7.187110203,9.155281104,7.684508822,775,8,234,1999-11-28,1999,BABF05,11,"Take My Wife, Sleaze",8.9,http://www.simpsonsworld.com/video/301643843522,41484
235,http://static-media.fxx.com/img/FX_Networks_-_FXX/953/938/Simpsons_11_11__658839.jpg,7.3,7.243555102,9.114946213,7.631276635,809,9,235,1999-12-19,1999,BABF07,11,Grift of the Magi,7.76,http://www.simpsonsworld.com/video/301646915513,48070
236,http://static-media.fxx.com/img/FX_Networks_-_FXX/244/955/Simpsons_11_08.jpg,7.3,7.271777551,9.104856503,7.604938906,715,10,236,2000-01-09,2000,BABF04,11,Little Big Mom,10,http://www.simpsonsworld.com/video/300903491898,48194
237,http://static-media.fxx.com/img/FX_Networks_-_FXX/250/311/Simpsons_11_10.jpg,6.9,7.085888775,9.00585829,7.544904707,734,11,237,2000-01-16,2000,BABF06,11,Faith Off,10.4,http://www.simpsonsworld.com/video/300909123775,43869
238,http://static-media.fxx.com/img/FX_Networks_-_FXX/549/155/Simpsons_11_12.jpg,7.3,7.192944388,8.999987168,7.517955467,747,12,238,2000-01-23,2000,BABF08,11,The Mansion Family,11.3,http://www.simpsonsworld.com/video/279747651734,43949
239,http://static-media.fxx.com/img/FX_Networks_-_FXX/869/74/Simpsons_11_13.jpg,6.6,6.896472194,8.848228398,7.431296385,822,13,239,2000-02-06,2000,BABF09,11,Saddlesore Galactica,9.6,http://www.simpsonsworld.com/video/306926659533,41259
240,http://static-media.fxx.com/img/FX_Networks_-_FXX/301/499/Simpsons_11_14.jpg,7.9,7.398236097,9.008055087,7.476546098,887,14,240,2000-02-13,2000,BABF11,11,"Alone Again, Natura-diddily",10.8,http://www.simpsonsworld.com/video/288077891629,47392
241,http://static-media.fxx.com/img/FX_Networks_-_FXX/141/243/Simpsons_11_15.jpg,7.3,7.349118048,9.079392076,7.530314477,777,15,241,2000-02-20,2000,BABF10,11,Missionary: Impossible,9.8,http://www.simpsonsworld.com/video/310458435665,50427
242,http://static-media.fxx.com/img/FX_Networks_-_FXX/528/595/Simpsons_11_16.jpg,7.3,7.324559024,9.109914758,7.56708317,755,16,242,2000-02-27,2000,BABF12,11,Pygmoelian,9.4,http://www.simpsonsworld.com/video/294758467783,52891
243,http://static-media.fxx.com/img/FX_Networks_-_FXX/39/223/Simpsons_11_17.jpg,7,7.162279512,9.047088611,7.550377573,780,17,243,2000-03-19,2000,BABF13,11,Bart to the Future,8.77,http://www.simpsonsworld.com/video/302835267686,75315
244,http://static-media.fxx.com/img/FX_Networks_-_FXX/872/1003/Simpsons_11_18.jpg,7.4,7.281139756,9.068823045,7.554562552,724,18,244,2000-04-09,2000,BABF14,11,Days of Wine and D'oh'ses,8.3,http://www.simpsonsworld.com/video/306930755636,48786
245,http://static-media.fxx.com/img/FX_Networks_-_FXX/838/307/Simpsons_11_20.jpg,6.6,6.940569878,8.911578766,7.477614404,805,19,245,2000-04-30,2000,BABF16,11,Kill the Alligator and Run,7.46,http://www.simpsonsworld.com/video/292935747924,52176
246,http://static-media.fxx.com/img/FX_Networks_-_FXX/52/410/Simpsons_11_19.jpg,7.2,7.070284939,8.882089729,7.432090626,716,20,246,2000-05-07,2000,BABF15,11,Last Tap Dance in Springfield,7.3,http://www.simpsonsworld.com/video/302849091512,47061
247,http://static-media.fxx.com/img/FX_Networks_-_FXX/989/75/Simpsons_11_21.jpg,7.3,7.18514247,8.921825072,7.433748786,737,21,247,2000-05-14,2000,BABF18,11,"It's a Mad, Mad, Mad, Mad Marge",7.5,http://www.simpsonsworld.com/video/301683779737,54146
248,http://static-media.fxx.com/img/FX_Networks_-_FXX/553/59/Simpsons_11_22.jpg,7.9,7.542571235,9.124380661,7.535689845,955,22,248,2000-05-21,2000,BABF19,11,Behind the Laughter,8.3,http://www.simpsonsworld.com/video/279751747780,74046
249,http://static-media.fxx.com/img/FX_Networks_-_FXX/534/951/Simpsons_12_03__536295.jpg,7.6,7.571285617,9.260271205,7.64441154,829,1,249,2000-11-01,2000,BABF21,12,Treehouse of Horror XI,13.2,http://www.simpsonsworld.com/video/294765123660,77719
250,http://static-media.fxx.com/img/FX_Networks_-_FXX/252/263/Simpsons_12_02.jpg,7.4,7.485642809,9.298984127,7.70725668,803,2,250,2000-11-05,2000,BABF20,12,A Tale of Two Springfields,16.2,http://www.simpsonsworld.com/video/300911171880,40990
251,http://static-media.fxx.com/img/FX_Networks_-_FXX/876/906/Simpsons_12_01.jpg,7.1,7.292821404,9.225801179,7.695803261,733,3,251,2000-11-12,2000,BABF17,12,Insane Clown Poppy,16.4,http://www.simpsonsworld.com/video/306934851515,40443
252,http://static-media.fxx.com/img/FX_Networks_-_FXX/881/786/Simpsons_12_05.jpg,7.2,7.246410702,9.158686058,7.657664334,731,4,252,2000-11-19,2000,CABF01,12,Lisa the Tree Hugger,14.9,http://www.simpsonsworld.com/video/306939971530,39480
253,http://static-media.fxx.com/img/FX_Networks_-_FXX/272/1023/Simpsons_12_08.jpg,7.2,7.223205351,9.10681431,7.616472889,762,5,253,2000-11-26,2000,CABF04,12,Homer vs. Dignity,15,http://www.simpsonsworld.com/video/311670339999,44005
254,http://static-media.fxx.com/img/FX_Networks_-_FXX/47/531/Simpsons_12_06.jpg,7.7,7.461602676,9.194889924,7.644034118,782,6,254,2000-12-03,2000,CABF02,12,The Computer Wore Menace Shoes,15.6,http://www.simpsonsworld.com/video/302843971598,51100
255,http://static-media.fxx.com/img/FX_Networks_-_FXX/561/119/Simpsons_12_07.jpg,7.3,7.380801338,9.207334623,7.661280959,766,7,255,2000-12-10,2000,CABF03,12,The Great Money Caper,16.8,http://www.simpsonsworld.com/video/304456259863,49325
256,http://static-media.fxx.com/img/FX_Networks_-_FXX/726/431/Simpsons_12_10.jpg,8,7.690400669,9.369601108,7.749312938,836,8,256,2000-12-17,2000,CABF06,12,Skinner's Sense of Snow,15.9,http://www.simpsonsworld.com/video/307850819951,56755
257,http://static-media.fxx.com/img/FX_Networks_-_FXX/887/143/Simpsons_12_04.jpg,8,7.845200334,9.544360832,7.871905591,899,9,257,2001-01-07,2001,BABF22,12,HOMR,18.5,http://www.simpsonsworld.com/video/306945603638,68784
258,http://static-media.fxx.com/img/FX_Networks_-_FXX/48/507/Simpsons_12_09.jpg,7.3,7.572600167,9.512916583,7.905220528,760,10,258,2001-01-14,2001,CABF05,12,Pokey Mom,15,http://www.simpsonsworld.com/video/302844995961,51024
259,http://static-media.fxx.com/img/FX_Networks_-_FXX/142/718/Simpsons_12_12__493414.jpg,7.5,7.536300084,9.475899992,7.900038207,761,11,259,2001-02-04,2001,CABF08,12,Worst Episode Ever,18.5,http://www.simpsonsworld.com/video/310459971509,49893
260,http://static-media.fxx.com/img/FX_Networks_-_FXX/257/143/Simpsons_12_11.jpg,6.9,7.218150042,9.294615016,7.807322791,730,12,260,2001-02-11,2001,CABF07,12,Tennis the Menace,14,http://www.simpsonsworld.com/video/300916291603,51004
261,http://static-media.fxx.com/img/FX_Networks_-_FXX/16/971/Simpsons_12_14__355949.jpg,7.2,7.209075021,9.18130652,7.713582376,668,13,261,2001-02-18,2001,CABF10,12,Day of the Jackanapes,15.4,http://www.simpsonsworld.com/video/307106883649,49986
262,http://static-media.fxx.com/img/FX_Networks_-_FXX/121/223/Simpsons_12_16.jpg,7.2,7.20453751,9.111052667,7.640959284,833,14,262,2001-02-25,2001,CABF12,12,New Kids on the Blecch,18.1,http://www.simpsonsworld.com/video/310437443723,50903
263,http://static-media.fxx.com/img/FX_Networks_-_FXX/726/431/Simpsons_12_13.jpg,7.4,7.302268755,9.117765978,7.615266703,731,15,263,2001-03-04,2001,CABF09,12,"Hungry, Hungry Homer",17.6,http://www.simpsonsworld.com/video/307850819931,49811
264,http://static-media.fxx.com/img/FX_Networks_-_FXX/49/483/Simpsons_12_15__389134.jpg,6.5,6.901134378,8.921226776,7.506720069,691,16,264,2001-03-11,2001,CABF11,12,"Bye, Bye, Nerdie",16.1,http://www.simpsonsworld.com/video/302846019892,45718
265,http://static-media.fxx.com/img/FX_Networks_-_FXX/48/1007/Simpsons_12_17.jpg,6.9,6.900567189,8.80301966,7.404197857,719,17,265,2001-04-01,2001,CABF13,12,Simpson Safari,13.3,http://www.simpsonsworld.com/video/302845507908,49065
266,http://static-media.fxx.com/img/FX_Networks_-_FXX/46/555/Simpsons_12_18.jpg,8.6,7.750283594,9.156953593,7.540155939,1095,18,266,2001-04-29,2001,CABF14,12,Trilogy of Error,14.4,http://www.simpsonsworld.com/video/302842947994,53728
267,http://static-media.fxx.com/img/FX_Networks_-_FXX/51/935/Simpsons_12_19.jpg,7.3,7.525141797,9.256743054,7.644433903,721,19,267,2001-05-06,2001,CABF15,12,I'm Goin' to Praiseland,13.1,http://www.simpsonsworld.com/video/302848579632,49321
268,http://static-media.fxx.com/img/FX_Networks_-_FXX/959/294/Simpsons_12_20.jpg,7.3,7.412570899,9.260331282,7.687939202,666,20,268,2001-05-13,2001,CABF16,12,Children of a Lesser Clod,13.8,http://www.simpsonsworld.com/video/301652547508,50070
269,http://static-media.fxx.com/img/FX_Networks_-_FXX/990/551/Simpsons_12_21.jpg,7,7.206285449,9.159341494,7.654846428,688,21,269,2001-05-20,2001,CABF17,12,Simpsons Tall Tales,13.4,http://www.simpsonsworld.com/video/301685315594,56698
270,http://static-media.fxx.com/img/FX_Networks_-_FXX/24/779/treehouse.jpg,7.5,7.353142725,9.172176259,7.6480267,824,1,270,2001-11-06,2001,CABF19,13,Treehouse of Horror XII,13,http://www.simpsonsworld.com/video/307115075729,77136
271,http://static-media.fxx.com/img/FX_Networks_-_FXX/25/755/Simpsons_13_05.jpg,7.1,7.226571362,9.116591436,7.617506398,674,2,271,2001-11-11,2001,CABF22,13,The Parent Rap,14.9,http://www.simpsonsworld.com/video/307116099877,47251
272,http://static-media.fxx.com/img/FX_Networks_-_FXX/258/619/homer_the_moe.jpg,7.2,7.213285681,9.076597702,7.585301411,698,3,272,2001-11-18,2001,CABF20,13,Homer the Moe,14.4,http://www.simpsonsworld.com/video/300917827935,44651
273,http://static-media.fxx.com/img/FX_Networks_-_FXX/665/351/hunk_a_hunk.jpg,7.2,7.206642841,9.049280042,7.558760585,651,4,273,2001-12-02,2001,CABF18,13,A Hunka Hunka Burns in Love,13.4,http://www.simpsonsworld.com/video/301344323882,37376
274,http://static-media.fxx.com/img/FX_Networks_-_FXX/99/783/the_blunder_eyars.jpg,7.7,7.45332142,9.156228735,7.601618602,716,5,274,2001-12-09,2001,CABF21,13,The Blunder Years,12.9,http://www.simpsonsworld.com/video/302898755902,45288
275,http://static-media.fxx.com/img/FX_Networks_-_FXX/342/515/she_of_little_faith.jpg,7.1,7.27666071,9.132067596,7.606681239,692,6,275,2001-12-16,2001,DABF02,13,She of Little Faith,13.2,http://www.simpsonsworld.com/video/288120899968,45824
276,http://static-media.fxx.com/img/FX_Networks_-_FXX/658/811/brawl_in_the_family.jpg,6.9,7.088330355,9.023405735,7.554375363,649,7,276,2002-01-06,2002,DABF01,13,Brawl in the Family,11.8,http://www.simpsonsworld.com/video/283083843778,45684
277,http://static-media.fxx.com/img/FX_Networks_-_FXX/94/902/sweet_and_sour_marge.jpg,7,7.044165178,8.93612603,7.48981316,649,8,277,2002-01-20,2002,DABF03,13,Sweets and Sour Marge,12.3,http://www.simpsonsworld.com/video/302893635523,54348
278,http://static-media.fxx.com/img/FX_Networks_-_FXX/123/674/jaws_wired_shut.jpg,7.3,7.172082589,8.947716912,7.46978372,642,9,278,2002-01-27,2002,DABF05,13,Jaws Wired Shut,14.2,http://www.simpsonsworld.com/video/310440003514,49429
279,http://static-media.fxx.com/img/FX_Networks_-_FXX/990/51/half_decent.jpg,7.5,7.336041294,9.036650795,7.506238885,683,10,279,2002-02-10,2002,DABF04,13,Half-Decent Proposal,13.2,http://www.simpsonsworld.com/video/301684803770,42977
280,http://static-media.fxx.com/img/FX_Networks_-_FXX/32/87/the_bart_wants_what.jpg,7.1,7.218020647,9.0310008,7.517995954,621,11,280,2002-02-17,2002,DABF06,13,The Bart Wants What It Wants,11.2,http://www.simpsonsworld.com/video/307122755675,45176
281,http://static-media.fxx.com/img/FX_Networks_-_FXX/100/258/the_lastest_gun.jpg,6.5,6.859010324,8.848105642,7.431251203,656,12,281,2002-02-24,2002,DABF07,13,The Lastest Gun in the West,13.2,http://www.simpsonsworld.com/video/302899267542,44787
282,http://static-media.fxx.com/img/FX_Networks_-_FXX/965/651/the_old_man_and_the_key.jpg,6.5,6.679505162,8.648615966,7.296808464,623,13,282,2002-03-10,2002,DABF09,13,The Old Man and the Key,14.5,http://www.simpsonsworld.com/video/301659203973,41049
283,http://static-media.fxx.com/img/FX_Networks_-_FXX/96/823/tales_from_public_domain.jpg,7.3,6.989752581,8.68404587,7.260746321,630,14,283,2002-03-17,2002,DABF08,13,Tales from the Public Domain,11.7,http://www.simpsonsworld.com/video/310411843752,50301
284,http://static-media.fxx.com/img/FX_Networks_-_FXX/971/507/blame_it_on_lisa.jpg,7,6.99487629,8.707865667,7.258231362,670,15,284,2002-03-31,2002,DABF10,13,Blame It on Lisa,11.1,http://www.simpsonsworld.com/video/301665347899,50694
285,http://static-media.fxx.com/img/FX_Networks_-_FXX/131/483/weekend_at_burnsies.jpg,7.7,7.347438145,8.898438473,7.352511781,765,16,285,2002-04-07,2002,DABF11,13,Weekend at Burnsie's,12.5,http://www.simpsonsworld.com/video/310448195762,54539
286,http://static-media.fxx.com/img/FX_Networks_-_FXX/89/1023/gump_roast.jpg,5.6,6.473719073,8.57592262,7.228966023,721,17,286,2002-04-21,2002,DABF12,13,Gump Roast,12.3,http://www.simpsonsworld.com/video/302888515845,46335
287,http://static-media.fxx.com/img/FX_Networks_-_FXX/85/619/i_am_furious_yellow.jpg,7.7,7.086859536,8.68898334,7.236078079,704,18,287,2002-04-28,2002,DABF13,13,I Am Furious (Yellow),12.4,http://www.simpsonsworld.com/video/302883907921,69650
288,http://static-media.fxx.com/img/FX_Networks_-_FXX/352/275/the_sweetest_apu.jpg,6.9,6.993429768,8.710104888,7.249483676,598,19,288,2002-05-05,2002,DABF14,13,The Sweetest Apu,11.8,http://www.simpsonsworld.com/video/288131139601,47193
289,http://static-media.fxx.com/img/FX_Networks_-_FXX/101/702/little_girl_in_the_big_ten.jpg,7.2,7.096714884,8.774420375,7.287003658,613,20,289,2002-05-12,2002,DABF15,13,Little Girl in the Big Ten,11.2,http://www.simpsonsworld.com/video/310416963509,46466
290,http://static-media.fxx.com/img/FX_Networks_-_FXX/970/531/the_frying_game.jpg,7.1,7.098357442,8.813830946,7.321716936,642,21,290,2002-05-19,2002,DABF16,13,The Frying Game,10.8,http://www.simpsonsworld.com/video/301664323751,48954
291,http://static-media.fxx.com/img/FX_Networks_-_FXX/82/691/poppas_got_a_brand_new_badge.jpg,8,7.549178721,9.062887928,7.460130738,701,22,291,2002-05-22,2002,DABF17,13,Poppa's Got a Brand New Badge,8.2,http://www.simpsonsworld.com/video/302880835773,53639
292,http://static-media.fxx.com/img/FX_Networks_-_FXX/106/391/Simpsons_Treehouse_of_Horror_XIII.jpg,7.6,7.574589361,9.225027437,7.596566014,752,1,292,2002-11-03,2002,DABF19,14,Treehouse of Horror XIII,16.7,http://www.simpsonsworld.com/video/221301315863,71817
293,http://static-media.fxx.com/img/FX_Networks_-_FXX/98/583/Simpsons_14_05.jpg,7.3,7.43729468,9.253663802,7.665458307,713,2,293,2002-11-10,2002,DABF22,14,How I Spent My Strummer Vacation,12.5,http://www.simpsonsworld.com/video/221293123693,35578
294,http://static-media.fxx.com/img/FX_Networks_-_FXX/150/335/Simpsons_Bart_vsLisa_vs3rd_Grade.jpg,7,7.21864734,9.161521952,7.646944298,645,3,294,2002-11-17,2002,DABF20,14,Bart vs. Lisa vs. the Third Grade,13.3,http://www.simpsonsworld.com/video/221347395722,43130
295,http://static-media.fxx.com/img/FX_Networks_-_FXX/155/215/Simpsons_1404_HD_Clean_AUTH_movie_1280x720_223612995854.jpg,7.1,7.15932367,9.076575006,7.597065222,704,4,295,2002-11-24,2002,DABF18,14,Large Marge,17.4,http://www.simpsonsworld.com/video/221352515586,55369
296,http://static-media.fxx.com/img/FX_Networks_-_FXX/189/399/Simpsons_1405_HD_Clean_AUTH_movie_1280x720_223620163549.jpg,6.8,6.979661835,8.935775921,7.506714049,633,5,296,2002-12-01,2002,DABF21,14,Helter Shelter,15.1,http://www.simpsonsworld.com/video/221388355650,42907
297,http://static-media.fxx.com/img/FX_Networks_-_FXX/264/598/Simpsons_The_Great_Louse_Detective.jpg,7.3,7.139830918,8.931381011,7.468376125,628,6,297,2002-12-15,2002,EABF01,14,The Great Louse Detective,15.5,http://www.simpsonsworld.com/video/221467203550,48110
298,http://static-media.fxx.com/img/FX_Networks_-_FXX/265/74/Simpsons_14_07.jpg,7.1,7.119915459,8.918786336,7.446743618,593,7,298,2003-01-05,2003,EABF02,14,Special Edna,15,http://www.simpsonsworld.com/video/221467715532,40867
299,http://static-media.fxx.com/img/FX_Networks_-_FXX/326/110/Simpsons_14_08.jpg,7.3,7.209957729,8.956250666,7.456822781,598,8,299,2003-01-12,2003,EABF03,14,The Dad Who Knew Too Little,12.8,http://www.simpsonsworld.com/video/221531715548,47170
300,http://static-media.fxx.com/img/FX_Networks_-_FXX/327/87/Simpsons_The_Strong_Arms_of_The_Ma.jpg,6.9,7.054978865,8.901239832,7.433349028,644,9,300,2003-02-02,2003,EABF04,14,The Strong Arms of the Ma,15.4,http://www.simpsonsworld.com/video/221532739689,51877
301,http://static-media.fxx.com/img/FX_Networks_-_FXX/321/231/Simpsons_Pray_Anything.jpg,6.8,6.927489432,8.804488615,7.375583919,598,10,301,2003-02-09,2003,EABF06,14,Pray Anything,13.4,http://www.simpsonsworld.com/video/221526595805,46336
302,http://static-media.fxx.com/img/FX_Networks_-_FXX/482/867/Simpsons_Barting_Over.jpg,6.6,6.763744716,8.664565527,7.282516331,650,11,302,2003-02-16,2003,EABF05,14,Barting Over,21.3,http://www.simpsonsworld.com/video/221696067841,47276
303,http://static-media.fxx.com/img/FX_Networks_-_FXX/485/295/Simpsons_Im_Spelling_as_Fast_as_I_Can.jpg,7.3,7.031872358,8.714675495,7.27034428,628,12,303,2003-02-16,2003,EABF07,14,I'm Spelling As Fast As I Can,22.1,http://www.simpsonsworld.com/video/221698627830,42885
304,http://static-media.fxx.com/img/FX_Networks_-_FXX/481/891/Simpsons_A_Star_is_BornAgain.jpg,7.1,7.065936179,8.761773387,7.289024406,599,13,304,2003-03-02,2003,EABF08,14,A Star Is Born-Again,14.4,http://www.simpsonsworld.com/video/221695043703,42185
305,http://static-media.fxx.com/img/FX_Networks_-_FXX/486/271/Simpsons_14_14.jpg,6.9,6.98296809,8.748548077,7.289883801,577,14,305,2003-03-09,2003,EABF09,14,Mr. Spritz Goes to Washington,14.4,http://www.simpsonsworld.com/video/221699651686,44837
306,http://static-media.fxx.com/img/FX_Networks_-_FXX/482/867/Simpsons_14_15.jpg,7.3,7.141484045,8.819870868,7.325888954,557,15,306,2003-03-16,2003,EABF10,14,C.E.D'oh,13,http://www.simpsonsworld.com/video/221696067982,47386
307,http://static-media.fxx.com/img/FX_Networks_-_FXX/487/247/Simpsons_Scuse_Me_While_I_Miss_The_Sky.jpg,7.1,7.120742022,8.852293532,7.356502348,555,16,307,2003-03-30,2003,EABF11,14,'Scuse Me While I Miss the Sky,12.6,http://www.simpsonsworld.com/video/221700675635,43756
308,http://static-media.fxx.com/img/FX_Networks_-_FXX/485/795/Simpsons_Three_Gays_of_the_Condo.jpg,7.2,7.160371011,8.891561625,7.388381752,649,17,308,2003-04-13,2003,EABF12,14,Three Gays of the Condo,12.02,http://www.simpsonsworld.com/video/221699139984,49263
309,http://static-media.fxx.com/img/FX_Networks_-_FXX/486/770/Simpsons_14_18.jpg,7,7.080185506,8.875029728,7.392867565,651,18,309,2003-04-27,2003,EABF13,14,"Dude, Where's My Ranch?",11.71,http://www.simpsonsworld.com/video/221700163549,49000
310,http://static-media.fxx.com/img/FX_Networks_-_FXX/487/746/Simpsons_Old_YellerBelly.jpg,6.8,6.940092753,8.795064213,7.354679132,574,19,310,2003-05-04,2003,EABF14,14,Old Yeller-Belly,11.59,http://www.simpsonsworld.com/video/221701187546,43223
311,http://static-media.fxx.com/img/FX_Networks_-_FXX/971/99/Simpsons_Brake_My_Wife.jpg,6.9,6.920046376,8.737061716,7.310402511,570,20,311,2003-05-11,2003,EABF15,14,"Brake My Wife, Please",10.56,http://www.simpsonsworld.com/video/229724227970,47288
312,http://static-media.fxx.com/img/FX_Networks_-_FXX/977/955/Simpsons_The_Bart_of_War.jpg,6.6,6.760023188,8.622248624,7.235285316,575,21,312,2003-05-18,2003,EABF16,14,The Bart of War,12.1,http://www.simpsonsworld.com/video/229731395601,50464
313,http://static-media.fxx.com/img/FX_Networks_-_FXX/744/123/Simpsons_Moe_Baby_Blues.jpg,7.7,7.230011594,8.788354971,7.288291612,697,22,313,2003-05-18,2003,EABF17,14,Moe Baby Blues,13.44,http://www.simpsonsworld.com/video/228412483812,45931
